,0,1
0,0.7244012964162952,amt
1,0.12337714665950553,category
2,0.02914901880357837,unix_time
3,0.022082158595275736,age
4,0.015932028438824724,merch_long
5,0.015648342021037754,merch_lat
6,0.014822171436752027,job
7,0.014126198220666988,trans_num
8,0.01389731204878954,cc_num
9,0.013594254767664574,lat
10,0.012970072591609528,long
